organizedstarttimes,organizedendtimes,datarecordtimes,movienames,emptycol_1,emptycol_2,emptycol_3,emptycol_4,emptycol_5,emptycol_6,emptycol_7,emptycol_8,emptycol_9,emptycol_10,emptycol_11,emptycol_12,emptycol_13,emptycol_14,emptycol_15,emptycol_16,emptycol_17,emptycol_18,emptycol_19,emptycol_20,emptycol_21,emptycol_22,emptycol_23,emptycol_24,emptycol_25,emptycol_26,emptycol_27,emptycol_28,emptycol_29,emptycol_30,emptycol_31,emptycol_32,emptycol_33,emptycol_34,emptycol_35,emptycol_36,emptycol_37,emptycol_38,emptycol_39,emptycol_40,emptycol_41,emptycol_42,emptycol_43,emptycol_44,emptycol_45,emptycol_46,emptycol_47,emptycol_48,emptycol_49,emptycol_50,emptycol_51,emptycol_52,emptycol_53,emptycol_54,emptycol_55,emptycol_56,emptycol_57,emptycol_58,emptycol_59,emptycol_60,emptycol_61,emptycol_62,emptycol_63,emptycol_64,emptycol_65,emptycol_66,emptycol_67,emptycol_68,emptycol_69,emptycol_70,emptycol_71,emptycol_72,emptycol_73,emptycol_74,emptycol_75,emptycol_76,emptycol_77,emptycol_78,emptycol_79,emptycol_80,emptycol_81,emptycol_82,emptycol_83,emptycol_84,emptycol_85,emptycol_86,emptycol_87,emptycol_88,emptycol_89,emptycol_90,emptycol_91,emptycol_92,emptycol_93,emptycol_94,emptycol_95,emptycol_96,emptycol_97,emptycol_98,emptycol_99,emptycol_100,emptycol_101,emptycol_102,emptycol_103,emptycol_104,emptycol_105,emptycol_106,emptycol_107,emptycol_108,emptycol_109,emptycol_110,emptycol_111,emptycol_112,emptycol_113,emptycol_114,emptycol_115,emptycol_116,emptycol_117,emptycol_118,emptycol_119,emptycol_120,emptycol_121,emptycol_122,emptycol_123,emptycol_124,emptycol_125,emptycol_126,emptycol_127,emptycol_128,emptycol_129,emptycol_130,emptycol_131,emptycol_132,emptycol_133,emptycol_134,emptycol_135,emptycol_136,emptycol_137,emptycol_138,emptycol_139,emptycol_140,emptycol_141,emptycol_142,emptycol_143,emptycol_144,emptycol_145,emptycol_146,emptycol_147,emptycol_148,emptycol_149,emptycol_150,emptycol_151,emptycol_152,emptycol_153,emptycol_154,emptycol_155,emptycol_156,emptycol_157,emptycol_158,emptycol_159,emptycol_160,emptycol_161,emptycol_162,emptycol_163,emptycol_164,emptycol_165,emptycol_166,emptycol_167,emptycol_168,emptycol_169,emptycol_170,emptycol_171,emptycol_172,emptycol_173,emptycol_174,emptycol_175,emptycol_176,emptycol_177,emptycol_178,emptycol_179,emptycol_180,emptycol_181,emptycol_182,emptycol_183,emptycol_184,emptycol_185,emptycol_186,emptycol_187,emptycol_188,emptycol_189,emptycol_190,emptycol_191,emptycol_192,emptycol_193,emptycol_194,emptycol_195,emptycol_196,emptycol_197,emptycol_198
891.023825,896.01815,889.229583444001,CM_gabor_synthCarr_synthEnv_0000_03,891.038975,891.04585,891.049375,891.0746,891.0872,891.1052,891.27875,891.2883,891.3615,891.408775,891.55195,891.556525,891.5653,891.825175,891.83385,891.85195,891.855675,891.86575,891.87355,891.878825,891.882225,891.8922,891.898125,891.90415,891.912025,891.922875,892.0343,892.03645,892.090575,892.216525,892.21925,892.2291,892.231975,892.234875,892.2503,892.261125,892.310875,892.32225,892.33385,892.4339,892.436325,892.440525,892.4482,892.4551,892.463975,892.54205,892.5488,892.553925,892.559575,892.576975,892.63045,892.6362,892.644825,892.74625,892.75105,892.75465,892.75795,892.860825,892.8644,892.875375,892.89305,892.961175,892.973075,893.0112,893.13015,893.1327,893.14035,893.152525,893.16535,893.28775,893.290025,893.2927,893.2993,893.305975,893.324225,893.336475,893.35725,893.369,893.381725,893.556575,893.715025,893.7181,893.720725,893.81285,893.81505,893.922525,893.926975,893.9819,893.985925,893.99,893.992125,893.9955,893.997675,894.105325,894.112375,894.130075,894.261475,894.26595,894.267625,894.283525,894.4031,894.41255,894.4209,894.425125,894.431275,894.509225,894.51795,894.538225,894.54105,894.550725,894.55775,894.657375,894.6603,894.66325,894.6751,894.6865,894.8962,894.89855,894.90105,894.9095,894.998875,895.0143,895.02795,895.052025,895.058175,895.0603,895.065625,895.140525,895.259975,895.262375,895.265875,895.277025,895.305925,895.313825,895.318675,895.32655,895.344975,895.3527,895.376675,895.393475,895.526875,895.54145,895.54735,895.558675,895.568375,895.672525,895.7307,895.766125,895.772075,895.779025,895.957775,895.96125,895.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899.076975,904.0713,897.283066869,CM_gabor_synthCarr_synthEnv_reg_0000_04,899.0792,899.182425,899.191425,899.22245,899.23905,899.2578,899.27,899.4717,899.473575,899.475925,899.47875,899.4832,899.48665,899.56005,899.574175,899.589425,899.6119,899.736525,899.739575,899.7511,899.765475,899.78155,899.803325,899.9966,900.2826,900.284525,900.2869,900.290175,900.31645,900.318825,900.3279,900.3319,900.3378,900.342525,900.47905,900.481675,900.61235,900.6148,900.776,900.778075,900.781,900.900975,900.903175,900.906575,900.910275,900.9133,900.924775,900.943125,900.95165,900.957625,900.9966,901.079575,901.08395,901.086425,901.092025,901.10155,901.10755,901.38695,901.3891,901.3939,901.399775,901.412475,901.443025,901.4504,901.4637,901.481525,901.500675,901.575675,901.622825,901.676425,901.6784,901.68325,901.6915,901.85055,901.8535,901.868175,901.96385,901.971525,901.98175,902.05425,902.0655,902.22,902.221725,902.2242,902.227275,902.235275,902.238875,902.25025,902.264875,902.29725,902.34685,902.4688,902.471625,902.485225,902.495225,902.505075,902.60625,902.616325,902.75265,902.75895,902.7616,902.766175,902.779925,902.977525,902.98295,902.98865,902.9943,903.2096,903.21845,903.222075,903.2373,903.265275,903.355175,903.36055,903.36275,903.37905,903.407425,903.42665,903.43595,903.444225,903.451025,903.5159,903.521225,903.52475,903.528225,903.670775,903.675525,903.681375,903.690375,903.814025,903.8178,903.8752,903.877575,903.88295,904.0128,904.016225,904.056625,904.0608,904.0668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
907.130125,912.124425,905.322462463002,CM_gabor_synthCarr_synthEnv_pred_0000_01,907.134375,907.140825,907.323875,907.327975,907.33385,907.339925,907.36145,907.368675,907.3885,907.400925,907.5491,907.574425,907.630075,907.705975,907.7821,907.9989,908.00135,908.00355,908.007175,908.009475,908.01945,908.031275,908.0427,908.107875,908.113725,908.262725,908.269625,908.27515,908.3333,908.430525,908.43295,908.436375,908.439325,908.441825,908.4493,908.4628,908.54245,908.598875,908.60185,908.60475,908.606875,908.611425,908.6172,908.66725,908.67155,908.6786,908.831525,908.83455,908.839875,908.944475,908.950875,908.964925,908.97305,908.976325,908.982425,908.986675,909.036325,909.042475,909.2151,909.2218,909.2278,909.260125,909.410425,909.416575,909.4202,909.4927,909.62475,909.626925,909.628675,909.648025,909.652425,909.6567,909.662275,909.68735,909.69535,909.70135,909.7887,909.79355,909.8,909.803325,909.808125,909.81465,909.9147,909.9402,909.967075,910.1534,910.1559,910.159675,910.1708,910.178425,910.209575,910.21445,910.219025,910.222175,910.22755,910.23365,910.236275,910.239075,910.24525,910.301025,910.313225,910.480675,910.483,910.487325,910.497875,910.51485,910.531675,910.5428,910.567025,910.68675,910.68955,910.702325,910.850625,910.852475,910.854625,910.862925,910.8648,910.868375,910.903725,910.90855,910.9148,910.9186,910.92555,910.985225,910.99175,911.009675,911.01785,911.025625,911.0889,911.0916,911.09385,911.0958,911.097925,911.10005,911.111525,911.289575,911.291675,911.294025,911.297,911.396175,911.4191,911.4265,911.438675,911.4431,911.44525,911.4516,911.456875,911.461575,911.468525,911.59525,911.59745,911.600225,911.7668,911.80305,911.806525,911.8093,911.81905,911.968875,912.062,912.070125,912.101225,912.108225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915.183275,920.177575,913.390962927002,CM_gabor_synthCarr_synthEnv_0000_17,915.190275,915.19835,915.209825,915.22235,915.323,915.3296,915.341525,915.364525,915.368525,915.3771,915.512025,915.520625,915.537275,915.553675,915.56325,915.6903,915.69495,915.726525,915.7922,915.843425,916.015475,916.026875,916.03725,916.047175,916.056125,916.16755,916.17165,916.185175,916.190475,916.196775,916.208,916.211525,916.220125,916.226075,916.231575,916.23625,916.23995,916.242925,916.396725,916.39915,916.430475,916.441675,916.451825,916.46,916.59005,916.592075,916.59435,916.597075,916.60615,916.6215,916.6282,916.63295,916.85495,916.856825,916.8596,916.86885,916.8792,916.8873,916.89745,917.00325,917.0065,917.079875,917.289725,917.29225,917.4297,917.43545,917.45025,917.45755,917.467325,917.5593,917.76445,917.7697,917.936425,917.946175,917.94835,917.9582,917.964925,918.351725,918.357425,918.3646,918.3731,918.3838,918.5175,918.51965,918.523425,918.525875,918.539075,918.5465,918.552,918.5992,918.60495,918.60925,918.62185,918.73775,918.7403,918.74355,918.75805,918.7698,918.777,918.781,918.789775,918.9331,918.9354,918.938525,918.94565,919.1464,919.1499,919.159975,919.169725,919.2778,919.280325,919.283625,919.2873,919.29185,919.340675,919.370525,919.37745,919.387,919.477025,919.487375,919.4906,919.504075,919.5086,919.591275,919.604625,919.6956,919.69995,919.709525,919.8044,919.842075,919.844475,919.8505,920.01285,920.0205,920.039,920.1151,920.119675,920.122025,920.130025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923.24975,928.24405,921.449175431,CM_gabor_synthCarr_synthEnv_reg_0000_01,923.328075,923.36415,923.493475,923.49985,923.512325,923.52375,923.661575,923.670975,923.69725,923.703975,923.9244,924.05685,924.07185,924.0864,924.107975,924.112275,924.208175,924.210825,924.221825,924.275,924.3768,924.399025,924.458675,924.717375,924.7202,924.7228,924.739375,924.7534,924.792925,924.87045,924.8762,924.881675,924.8887,924.895675,925.01955,925.025675,925.03075,925.079475,925.0862,925.18895,925.19105,925.1961,925.2157,925.345025,925.34995,925.3561,925.472825,925.475475,925.481475,925.483675,925.50395,925.68085,925.68265,925.6853,925.6976,925.7062,925.732075,925.7341,925.774675,925.77965,925.85645,925.954325,925.957,925.95865,925.975075,925.989175,926.063925,926.067475,926.072975,926.161375,926.166875,926.174425,926.181175,926.35705,926.359475,926.363875,926.366825,926.369175,926.3738,926.380175,926.531975,926.5346,926.54395,926.5496,926.55585,926.558175,926.562475,926.5648,926.573025,926.632125,926.76985,926.888625,926.890975,926.997775,927.096725,927.101075,927.303075,927.305575,927.308725,927.31745,927.335975,927.499475,927.501375,927.503675,927.50755,927.58945,927.5933,927.598575,927.659825,927.71685,927.876775,927.87955,927.887075,928.029375,928.034275,928.148425,928.150825,928.153475,928.158925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931.322875,936.3172,929.523370496001,CM_gabor_synthCarr_synthEnv_pred_0000_02,931.41835,931.4317,931.619075,931.626575,931.711425,931.73505,931.970825,931.994425,932.007075,932.156675,932.1715,932.1793,932.181725,932.30525,932.30915,932.311975,932.3202,932.3265,932.3335,932.338225,932.34345,932.402325,932.408875,932.479675,932.644625,932.64655,932.652975,932.6652,932.669325,932.717775,932.724525,932.7272,932.8221,932.824475,932.948525,932.9631,933.063525,933.066075,933.067925,933.070525,933.193225,933.19515,933.248175,933.2538,933.256525,933.26035,933.26705,933.48215,933.48425,933.48665,933.489125,933.501675,933.50995,933.52965,933.5339,933.634275,933.639125,933.66155,933.773075,933.780475,933.856075,933.862725,933.86855,934.050825,934.0529,934.055225,934.0568,934.063625,934.068075,934.09125,934.09425,934.10115,934.106075,934.10825,934.11155,934.114325,934.188375,934.191225,934.194625,934.198,934.41745,934.4197,934.43145,934.43725,934.4448,934.578075,934.580775,934.584075,934.589475,934.594025,934.5965,934.744425,934.74665,934.754575,934.758925,934.7621,934.784125,934.931075,934.934875,934.93845,934.94165,934.9483,934.9724,934.979275,935.09945,935.10455,935.205825,935.2116,935.2253,935.25775,935.25985,935.263625,935.272475,935.280425,935.385225,935.467375,935.530925,935.63025,935.639525,935.642025,935.6451,935.6663,935.818725,935.821275,935.826125,936.026325,936.0287,936.0312,936.0356,936.0409,936.0457,936.05425,936.062975,936.151625,936.169075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
943.215925,948.21025,941.417555308002,CM_gabor_synthCarr_synthEnv_0000_19,943.343875,943.3524,943.46565,943.681475,943.685425,943.691375,943.711925,943.721825,943.7334,943.814825,943.82935,943.830925,944.101,944.10765,944.114025,944.136675,944.2797,944.2823,944.28815,944.292525,944.34655,944.49565,944.49985,944.76875,944.770725,944.773025,944.7765,944.77815,944.780125,944.78465,944.78935,944.8741,944.88035,945.05095,945.053075,945.055925,945.0586,945.07165,945.08215,945.113225,945.118525,945.1203,945.1363,945.20915,945.21465,945.4169,945.419475,945.422725,945.433375,945.459975,945.5659,945.66715,945.66995,945.675275,945.691325,945.80755,945.81025,945.813,945.824275,945.82635,945.830275,945.8354,945.844975,945.851,945.926225,945.929825,945.933875,945.936225,945.943575,946.0439,946.143075,946.18715,946.303275,946.4566,946.4943,946.498175,946.517525,946.581675,946.59595,946.611275,946.61645,946.7662,946.77,946.775725,946.85045,946.868175,946.8746,946.8774,946.8835,946.91385,946.981125,946.987975,946.9912,947.0192,947.02985,947.05695,947.13545,947.141825,947.149925,947.158075,947.162075,947.169775,947.278975,947.28145,947.283225,947.416225,947.4242,947.523525,947.5293,947.5347,947.541075,947.710325,947.793225,947.832125,947.8343,947.946575,947.95045,947.95355,947.95765,947.961125,947.99725,948.001625,948.00625,948.008425,948.011125,948.014725,948.1271,948.129575,948.132725,948.135775,948.138725,948.141675,948.14545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951.33575,956.33005,949.536343874999,CM_gabor_synthCarr_synthEnv_reg_0000_01,951.346325,951.34925,951.356875,951.48775,951.493325,951.635125,951.6476,951.653825,951.65905,951.671075,951.82935,951.858275,951.97045,951.973775,951.983525,951.99975,952.11515,952.11865,952.129275,952.137875,952.19935,952.20535,952.400775,952.432975,952.4539,952.46425,952.54065,952.54705,952.550575,952.801825,952.8039,952.8066,952.8084,952.811,952.8156,952.9623,952.964375,952.9671,952.9695,952.97425,952.9886,953.063,953.067125,953.06965,953.0885,953.097425,953.16005,953.16285,953.1666,953.169475,953.275475,953.279975,953.283775,953.3937,953.39715,953.5643,953.566475,953.57035,953.572175,953.57765,953.76435,953.7685,953.77545,953.782475,953.790725,953.810375,953.815625,953.8234,953.88745,953.938025,954.1503,954.1526,954.162025,954.2465,954.252025,954.2584,954.2835,954.3459,954.4425,954.444475,954.44845,954.451125,954.454825,954.45805,954.46455,954.636225,954.6383,954.640225,954.6435,954.649875,954.655025,954.72055,954.9725,954.97475,954.977525,954.982,955.0024,955.0735,955.080875,955.090675,955.098325,955.391675,955.3937,955.39615,955.4003,955.4038,955.420225,955.632125,955.6384,955.6427,955.677225,955.681425,955.683975,955.68775,955.695525,955.70825,955.752925,955.9615,956.016625,956.022525,956.0288,956.0361,956.231475,956.2337,956.235575,956.244225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
959.422225,964.416525,957.624269913002,CM_gabor_synthCarr_synthEnv_pred_0000_02,959.588975,959.652075,959.718075,959.88685,959.897275,959.899725,960.21725,960.222875,960.3561,960.393175,960.4161,960.423425,960.491925,960.496125,960.498975,960.581075,960.7483,960.7553,960.761325,960.820425,960.828975,960.923375,961.0274,961.043275,961.04605,961.049875,961.148575,961.151325,961.15585,961.168575,961.2939,961.30115,961.355325,961.357675,961.361525,961.3658,961.5899,961.5924,961.598875,961.60335,961.6302,961.633,961.7338,961.872325,961.8819,961.88885,961.95385,961.9744,961.99165,962.159275,962.16135,962.1644,962.166175,962.169875,962.172175,962.1792,962.18265,962.189,962.192175,962.1943,962.199475,962.2136,962.21775,962.285025,962.287325,962.292625,962.296275,962.30305,962.384225,962.387175,962.39505,962.4087,962.499775,962.504825,962.508375,962.53045,962.53575,962.550975,962.554075,962.67605,962.677625,962.680275,962.6961,962.849875,962.86185,962.869025,962.87265,962.87805,962.883225,962.888075,963.0403,963.04425,963.05215,963.09315,963.2581,963.26105,963.263875,963.2672,963.2892,963.308175,963.379225,963.386475,963.391225,963.560525,963.563275,963.566075,963.575375,963.747225,963.75,963.751975,963.755825,963.7836,963.904075,963.906275,963.909125,963.91365,964.134425,964.136675,964.139125,964.1488,964.160875,964.24595,964.250525,964.25745,964.3127,964.318225,964.32885,964.3372,964.346225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967.51535,972.50965,965.717490538002,CM_gabor_synthCarr_synthEnv_0000_10,967.603625,967.606025,967.62655,967.658225,967.714775,967.736025,967.756725,967.998525,968.00705,968.01455,968.178925,968.1879,968.3072,968.383825,968.404025,968.4486,968.69825,968.700475,968.70385,968.708825,968.932525,968.9409,969.0617,969.168175,969.17065,969.1846,969.3789,969.385275,969.38975,969.39445,969.53045,969.53435,969.540775,969.555025,969.5601,969.566425,969.57885,969.77195,969.775325,969.783225,969.79005,969.79455,969.824625,969.93135,969.933625,969.937875,969.948425,970.0079,970.175175,970.178675,970.208925,970.273075,970.27885,970.3154,970.324725,970.506875,970.51205,970.51635,970.61785,970.623275,970.73945,970.7561,970.87765,970.885125,970.891775,970.961025,970.96575,970.967925,970.975075,970.9812,970.98725,971.005925,971.127275,971.1327,971.136025,971.148175,971.15625,971.517775,971.526475,971.531025,971.616275,971.623875,971.7773,971.779575,971.7838,971.78675,971.792025,971.797225,972.0349,972.03685,972.039475,972.054225,972.063825,972.201625,972.205825,972.20805,972.2135,972.22705,972.230775,972.30665,972.312275,972.323575,972.369575,972.399325,972.404475,972.4177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975.595175,980.589475,973.791866915999,CM_gabor_synthCarr_synthEnv_reg_0000_05,975.638425,975.64315,975.64845,975.6567,975.67905,975.938575,975.945625,975.965775,976.124775,976.140975,976.23275,976.6395,976.65405,976.777975,976.77975,976.781925,976.78445,976.787575,976.79,976.793675,976.79595,977.007225,977.120225,977.1233,977.131075,977.157225,977.161675,977.16655,977.179125,977.350375,977.3576,977.48805,977.490275,977.50685,977.52185,977.530425,977.66735,977.669475,977.672625,977.67685,977.68165,977.711725,977.74905,977.98325,977.98545,977.988575,977.99755,978.08135,978.091275,978.13795,978.14305,978.150225,978.199025,978.2496,978.254225,978.303475,978.3153,978.487175,978.502425,978.5118,978.70045,978.704625,978.8339,978.8386,978.847025,978.852075,978.858025,978.863975,978.958625,979.09515,979.097525,979.101875,979.194925,979.203425,979.2125,979.425275,979.503125,979.593125,979.602675,979.612675,979.62555,979.664975,979.67,979.674225,979.8766,979.87855,979.88105,979.8841,979.975775,979.978275,979.9832,979.98585,980.165875,980.169025,980.1869,980.3265,980.329,980.3336,980.339225,980.434175,980.436575,980.439,980.451075,980.459275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983.7083,988.702625,981.897568117001,CM_gabor_synthCarr_synthEnv_pred_0000_04,983.955225,984.3335,984.336625,984.34335,984.3477,984.3593,984.6976,984.704625,984.7073,984.71735,984.7982,984.921925,984.930625,984.9631,985.109225,985.111325,985.114375,985.1188,985.209375,985.2122,985.2146,985.228375,985.37975,985.3819,985.3849,985.403875,985.52905,985.531375,985.533175,985.5392,985.54865,985.751225,985.753825,985.7641,985.781725,985.889175,985.8978,986.030675,986.035075,986.038575,986.048475,986.132575,986.22545,986.230725,986.237325,986.24055,986.245025,986.3355,986.348,986.3541,986.412325,986.624825,986.65235,986.7384,986.744075,986.75345,986.756025,986.774375,986.8993,986.9015,986.904325,986.91095,986.9146,986.920275,986.92225,986.927,986.929,986.93735,987.03315,987.041225,987.048525,987.0542,987.05965,987.0663,987.0768,987.148675,987.15545,987.19905,987.4049,987.407,987.4102,987.414075,987.42155,987.4355,987.737125,987.739475,987.751875,987.75955,987.7685,987.777325,987.779375,987.781775,987.784225,987.78795,987.79065,987.7938,987.829675,987.834175,987.83655,987.912175,987.9147,987.919325,987.926425,988.06775,988.07045,988.074925,988.32995,988.33195,988.334425,988.336875,988.5273,988.611875,988.61765,988.6206,988.624725,988.63435,988.6432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991.82145,996.815775,990.024236104,CM_gabor_synthCarr_synthEnv_0000_20,991.856525,991.86085,991.8682,991.877075,992.006375,992.022675,992.040025,992.24885,992.2634,992.4058,992.410675,992.4197,992.436675,992.4494,992.610175,992.616725,992.694175,992.815525,992.9518,992.954,992.958025,992.965275,992.9829,992.990275,993.075075,993.08455,993.210475,993.2131,993.223225,993.22895,993.236525,993.245375,993.36995,993.3788,993.382625,993.391875,993.39745,993.571225,993.573675,993.576275,993.58985,993.61645,993.96135,994.1147,994.11695,994.119725,994.13465,994.14575,994.231775,994.26415,994.2691,994.273975,994.27605,994.2875,994.29345,994.295475,994.299025,994.540225,994.542425,994.545475,994.550725,994.556075,994.56775,994.573,994.576325,994.587125,994.787675,994.789675,994.79175,994.79455,994.87045,994.8761,994.88095,994.889025,994.89615,994.91725,994.925725,994.929925,995.072275,995.372175,995.377275,995.46745,995.469825,995.47495,995.480275,995.48695,995.4932,995.49615,995.49935,995.50365,995.589725,995.595825,995.718375,995.723675,995.728575,995.73515,995.7387,995.742,995.747375,995.751475,995.927275,996.15545,996.1576,996.160325,996.16515,996.16755,996.17145,996.174425,996.315675,996.317875,996.320925,996.3263,996.402375,996.4067,996.413125,996.416425,996.42035,996.42425,996.4748,996.480675,996.61085,996.617675,996.626225,996.642775,996.749,996.75445,996.7634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999.9946,1004.988925,998.182513010001,CM_gabor_synthCarr_synthEnv_reg_0000_02,1000.073275,1000.077475,1000.081125,1000.0991,1000.1124,1000.118325,1000.12125,1000.2316,1000.55985,1000.561825,1000.564225,1000.586725,1000.5952,1000.735175,1000.737325,1000.740025,1000.75095,1000.789825,1000.908275,1000.913175,1000.9149,1000.92835,1000.96325,1000.969125,1001.11345,1001.115575,1001.11795,1001.122675,1001.132375,1001.268975,1001.271875,1001.27805,1001.3587,1001.369425,1001.381,1001.38625,1001.465075,1001.656075,1001.658375,1001.663125,1001.668325,1001.686825,1001.7016,1001.967225,1001.96885,1001.9753,1001.98675,1001.99525,1002.003675,1002.011375,1002.042025,1002.117,1002.2853,1002.287475,1002.291075,1002.301625,1002.382675,1002.389025,1002.397275,1002.738525,1002.7406,1002.7436,1002.751475,1002.764275,1002.772525,1002.7794,1002.94535,1002.9499,1003.02285,1003.079875,1003.104975,1003.108525,1003.12035,1003.125575,1003.129375,1003.13555,1003.141175,1003.145325,1003.2419,1003.2535,1003.370375,1003.521775,1003.5245,1003.5274,1003.53875,1003.54705,1003.68595,1003.8246,1003.827425,1003.829275,1003.833925,1003.848075,1003.986025,1003.989725,1004.00065,1004.013125,1004.022125,1004.024,1004.1671,1004.170875,1004.207875,1004.4184,1004.423525,1004.435425,1004.64735,1004.649525,1004.652425,1004.658075,1004.679625,1004.689725,1004.702325,1004.8813,1004.884225,1004.886625,1004.889125,1004.90035,1004.908225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008.0944,1013.0887,1006.293872407,CM_gabor_synthCarr_synthEnv_pred_0000_03,1008.1026,1008.159,1008.270925,1008.276425,1008.29805,1008.305525,1008.38855,1008.4047,1008.566125,1008.821975,1009.24645,1009.2489,1009.250475,1009.2548,1009.26755,1009.427625,1009.4298,1009.435275,1009.441725,1009.4521,1009.552,1009.555875,1009.5688,1009.672,1009.676325,1009.68145,1009.6847,1009.690825,1009.779575,1009.94505,1009.952125,1010.098225,1010.100425,1010.103675,1010.114825,1010.160175,1010.16975,1010.192,1010.292825,1010.306875,1010.488275,1010.494525,1010.6872,1010.6956,1010.70085,1010.704925,1010.831975,1010.848575,1010.874625,1010.881,1010.924575,1011.20325,1011.205475,1011.20705,1011.211675,1011.21575,1011.2267,1011.398175,1011.4003,1011.405675,1011.421,1011.4252,1011.431575,1011.43775,1011.441825,1011.510625,1011.516725,1011.52725,1011.822925,1011.888725,1012.1519,1012.15565,1012.16065,1012.171275,1012.1769,1012.2025,1012.34985,1012.351725,1012.3538,1012.357225,1012.37135,1012.379175,1012.476275,1012.481175,1012.485325,1012.489075,1012.77655,1012.779225,1012.782975,1012.798225,1012.81195,1012.8193,1012.827825,1012.83315,1012.8413,1013.0511,1013.05625,1013.06585,1013.072325,1013.08045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
